order_id,order_date,customer_id,segment,category,sub_category,city,state,region,sales,quantity,discount,profit
ORD01044,2024-06-09,CUST3363,Consumer,Office Supplies,Storage,Coimbatore,Tamil Nadu,South,1833.48,4,0.16,523.85
ORD00709,2024-06-09,CUST5308,Consumer,Office Supplies,Paper,Margao,Goa,West,555.3,1,0.06,200.85
ORD01169,2024-06-09,CUST8615,Corporate,Office Supplies,Art,Patna,Bihar,East,463.54,1,0.23,102.34
ORD00702,2024-06-09,CUST8801,Corporate,Furniture,Chairs,New Delhi,Delhi,East,12320.65,2,0.08,2946.24
ORD01179,2024-06-10,CUST6381,Home Office,Technology,Machines,Indore,Madhya Pradesh,Central,32891.47,3,0.07,9902.81
ORD00937,2024-06-12,CUST1535,Home Office,Technology,Phones,Cuttack,Odisha,East,36392.05,4,0.21,6449.23
ORD00506,2024-06-14,CUST9561,Consumer,Technology,Copiers,Bhilai,Chhattisgarh,Central,7952.62,1,0.16,1798.81
ORD00536,2024-06-15,CUST3250,Consumer,Technology,Copiers,Raipur,Chhattisgarh,Central,10604.59,1,0.17,2299.79
ORD01029,2024-06-15,CUST9700,Home Office,Technology,Phones,Raipur,Chhattisgarh,Central,11989.8,1,0.07,3609.83
ORD00788,2024-06-15,CUST3901,Consumer,Office Supplies,Art,Ahmedabad,Gujarat,West,1348.48,2,0.06,487.75
ORD00675,2024-06-17,CUST5091,Consumer,Furniture,Chairs,Bhopal,Madhya Pradesh,Central,5679.92,1,0.06,1450.19
ORD00930,2024-06-20,CUST4643,Home Office,Technology,Accessories,Udaipur,Rajasthan,West,18597.18,2,0.25,2479.63
ORD00727,2024-06-20,CUST7189,Home Office,Technology,Machines,Chennai,Tamil Nadu,South,10250.02,1,0.08,3008.16
ORD01143,2024-06-20,CUST4154,Home Office,Technology,Copiers,Pune,Maharashtra,West,11329.97,1,0.04,3658.64
ORD00309,2024-06-21,CUST2341,Home Office,Office Supplies,Art,Vadodara,Gujarat,West,1779.45,3,0.19,461.34
ORD01149,2024-06-21,CUST3569,Consumer,Technology,Phones,Margao,Goa,West,10739.71,1,0.04,3468.03
ORD00561,2024-06-23,CUST8835,Home Office,Office Supplies,Art,Warangal,Telangana,South,1271.53,2,0.04,476.82
ORD00128,2024-06-24,CUST3522,Home Office,Furniture,Chairs,Bhubaneswar,Odisha,East,22612.47,3,0.1,5024.99
ORD00643,2024-06-25,CUST3979,Home Office,Office Supplies,Paper,Panaji,Goa,West,506.4,1,0.12,161.12
ORD00764,2024-06-26,CUST4825,Consumer,Furniture,Tables,Coimbatore,Tamil Nadu,South,7569.72,1,0.18,1107.76
ORD00397,2024-06-28,CUST5729,Home Office,Furniture,Tables,Patna,Bihar,East,8581.96,1,0.08,2052.21
ORD00682,2024-06-29,CUST4885,Corporate,Office Supplies,Storage,Gwalior,Madhya Pradesh,Central,2103.36,4,0.01,828.59
ORD01192,2024-06-29,CUST4678,Home Office,Office Supplies,Art,Lucknow,Uttar Pradesh,Central,392.85,1,0.11,128.01
ORD00654,2024-06-29,CUST7511,Home Office,Office Supplies,Art,Noida,Uttar Pradesh,Central,431.49,1,0.11,140.6
ORD00268,2024-06-30,CUST3616,Consumer,Furniture,Bookcases,Bhilai,Chhattisgarh,Central,23919.79,4,0.15,4221.14
ORD00568,2024-06-30,CUST9055,Consumer,Furniture,Chairs,Kochi,Kerala,South,7909.82,1,0.01,2317.02
ORD00819,2024-06-30,CUST1917,Home Office,Technology,Copiers,Bhilai,Chhattisgarh,Central,10090.61,1,0.03,3328.86
ORD00109,2024-06-30,CUST8025,Corporate,Technology,Accessories,Thiruvananthapuram,Kerala,South,28848.89,3,0.1,8013.58
ORD00767,2024-07-01,CUST9814,Consumer,Office Supplies,Art,Mysuru,Karnataka,South,444.29,1,0.11,144.77
ORD00427,2024-07-01,CUST2106,Home Office,Technology,Accessories,Bengaluru,Karnataka,South,15301.12,2,0.24,2214.64
ORD01099,2024-07-01,CUST7438,Consumer,Technology,Phones,Bhubaneswar,Odisha,East,8985.64,1,0.06,2772.17
ORD01020,2024-07-01,CUST6755,Corporate,Office Supplies,Binders,Warangal,Telangana,South,903.05,2,0.11,294.25
ORD00891,2024-07-03,CUST3438,Corporate,Furniture,Bookcases,Raipur,Chhattisgarh,Central,27488.67,4,0.13,5371.35
ORD00863,2024-07-03,CUST9469,Corporate,Furniture,Furnishings,Siliguri,West Bengal,East,5412.18,1,0.1,1202.7
ORD00808,2024-07-03,CUST2063,Corporate,Office Supplies,Storage,Raipur,Chhattisgarh,Central,2166.15,4,0.28,361.02
ORD00795,2024-07-03,CUST8387,Corporate,Furniture,Chairs,Margao,Goa,West,6755.33,1,0.23,614.13
ORD00614,2024-07-04,CUST7456,Home Office,Furniture,Chairs,New Delhi,Delhi,East,6065.01,1,0.09,1399.62
ORD00378,2024-07-04,CUST8586,Corporate,Office Supplies,Paper,Margao,Goa,West,2147.13,5,0.25,429.43
ORD00203,2024-07-04,CUST8565,Corporate,Office Supplies,Binders,Lucknow,Uttar Pradesh,Central,499.57,1,0.2,124.89
ORD01046,2024-07-05,CUST9941,Corporate,Technology,Phones,Hyderabad,Telangana,South,12055.49,1,0.15,2836.59
ORD00118,2024-07-07,CUST1339,Home Office,Technology,Machines,New Delhi,Delhi,East,8406.19,1,0.2,1576.16
ORD00854,2024-07-07,CUST4854,Consumer,Furniture,Bookcases,Indore,Madhya Pradesh,Central,7690.02,1,0.03,2140.52
ORD00745,2024-07-07,CUST6319,Corporate,Technology,Machines,Margao,Goa,West,13004.65,1,0.0,4551.63
ORD00066,2024-07-09,CUST9445,Corporate,Office Supplies,Paper,Chennai,Tamil Nadu,South,551.05,1,0.16,157.44
ORD00404,2024-07-09,CUST3174,Home Office,Furniture,Furnishings,Patna,Bihar,East,6854.75,1,0.11,1463.37
ORD00138,2024-07-09,CUST8994,Corporate,Office Supplies,Art,Gaya,Bihar,East,1150.34,2,0.09,391.87
ORD00528,2024-07-09,CUST1417,Home Office,Furniture,Furnishings,Lucknow,Uttar Pradesh,Central,13452.44,2,0.18,1968.65
ORD00135,2024-07-10,CUST3068,Consumer,Technology,Copiers,Coimbatore,Tamil Nadu,South,9444.55,1,0.15,2222.25
ORD00567,2024-07-11,CUST1894,Consumer,Office Supplies,Paper,Warangal,Telangana,South,619.65,1,0.11,201.91
ORD01078,2024-07-11,CUST8653,Home Office,Furniture,Bookcases,Hyderabad,Telangana,South,8490.94,1,0.06,2167.9
ORD00791,2024-07-12,CUST1643,Home Office,Office Supplies,Art,Siliguri,West Bengal,East,479.08,1,0.02,185.76
ORD00355,2024-07-13,CUST4803,Corporate,Technology,Phones,Bhopal,Madhya Pradesh,Central,11423.57,1,0.07,3439.36
ORD00957,2024-07-14,CUST8347,Corporate,Furniture,Bookcases,Raipur,Chhattisgarh,Central,5947.24,1,0.12,1216.48
ORD00028,2024-07-14,CUST9834,Consumer,Technology,Accessories,Noida,Uttar Pradesh,Central,10165.05,1,0.32,448.46
ORD00058,2024-07-15,CUST5349,Home Office,Office Supplies,Binders,Patna,Bihar,East,607.35,1,0.08,211.25
ORD00034,2024-07-16,CUST8886,Corporate,Furniture,Bookcases,Surat,Gujarat,West,8408.2,1,0.04,2277.22
ORD00258,2024-07-16,CUST4694,Corporate,Furniture,Chairs,Bhopal,Madhya Pradesh,Central,7571.59,1,0.08,1810.59
ORD00645,2024-07-16,CUST4315,Consumer,Furniture,Furnishings,Chennai,Tamil Nadu,South,23476.56,3,0.01,6876.97
ORD00449,2024-07-17,CUST9515,Consumer,Furniture,Chairs,Bhopal,Madhya Pradesh,Central,7768.01,1,0.12,1588.91
ORD00163,2024-07-17,CUST1992,Corporate,Office Supplies,Binders,Kanpur,Uttar Pradesh,Central,4299.34,8,0.14,1299.8
ORD00122,2024-07-17,CUST1601,Home Office,Office Supplies,Art,Noida,Uttar Pradesh,Central,1227.95,2,0.02,476.14
ORD00459,2024-07-18,CUST3290,Consumer,Office Supplies,Art,Pune,Maharashtra,West,480.83,1,0.09,163.8
ORD00048,2024-07-18,CUST5291,Home Office,Office Supplies,Binders,Patna,Bihar,East,418.25,1,0.13,129.8
ORD00598,2024-07-18,CUST9529,Consumer,Office Supplies,Storage,Patna,Bihar,East,1858.18,4,0.3,265.46
ORD00296,2024-07-19,CUST1969,Home Office,Office Supplies,Paper,Bhilai,Chhattisgarh,Central,615.64,1,0.25,123.13
ORD00173,2024-07-19,CUST3067,Consumer,Furniture,Bookcases,Lucknow,Uttar Pradesh,Central,48255.58,6,0.05,12698.84
ORD00547,2024-07-19,CUST1612,Home Office,Furniture,Bookcases,Pune,Maharashtra,West,6844.13,1,0.13,1337.36
ORD00062,2024-07-19,CUST7691,Home Office,Technology,Machines,Gaya,Bihar,East,19350.79,2,0.18,4011.75
ORD00919,2024-07-20,CUST3881,Home Office,Technology,Copiers,New Delhi,Delhi,East,50431.71,4,0.03,16637.27
ORD00035,2024-07-20,CUST7396,Consumer,Furniture,Furnishings,Siliguri,West Bengal,East,6904.05,1,0.1,1534.24
ORD01132,2024-07-22,CUST8111,Consumer,Furniture,Bookcases,Bhilai,Chhattisgarh,Central,4853.62,1,0.1,1078.58
ORD00462,2024-07-22,CUST1699,Consumer,Technology,Copiers,Pune,Maharashtra,West,26962.38,3,0.12,7046.99
ORD00297,2024-07-23,CUST1595,Consumer,Furniture,Chairs,Siliguri,West Bengal,East,9511.72,1,0.06,2428.52
ORD00328,2024-07-23,CUST7167,Corporate,Technology,Machines,Kochi,Kerala,South,22059.27,2,0.17,4783.94
ORD01147,2024-07-24,CUST3364,Consumer,Technology,Copiers,Thiruvananthapuram,Kerala,South,9111.39,1,0.07,2743.21
ORD00335,2024-07-25,CUST7236,Corporate,Technology,Accessories,Coimbatore,Tamil Nadu,South,9686.31,1,0.17,2100.65
ORD00212,2024-07-25,CUST7937,Home Office,Technology,Machines,Nagpur,Maharashtra,West,21023.08,2,0.18,4358.45
ORD00823,2024-07-25,CUST9143,Consumer,Office Supplies,Storage,Gaya,Bihar,East,546.58,1,0.23,120.68
ORD00694,2024-07-26,CUST3654,Consumer,Furniture,Tables,Kochi,Kerala,South,8385.29,1,0.04,2271.01
ORD00833,2024-07-27,CUST3319,Corporate,Furniture,Chairs,Noida,Uttar Pradesh,Central,14955.04,2,0.04,4050.33
ORD00776,2024-07-27,CUST5590,Consumer,Furniture,Tables,Gaya,Bihar,East,6928.35,1,0.19,940.88
ORD00107,2024-07-27,CUST1878,Consumer,Office Supplies,Binders,Cuttack,Odisha,East,631.73,1,0.21,151.94
ORD00136,2024-07-27,CUST8486,Home Office,Technology,Machines,Bhubaneswar,Odisha,East,10620.56,1,0.19,2097.89
ORD00120,2024-07-28,CUST6700,Corporate,Office Supplies,Paper,Kochi,Kerala,South,3578.51,9,0.19,927.76
ORD00323,2024-07-28,CUST4839,Corporate,Office Supplies,Binders,Pune,Maharashtra,West,719.15,1,0.06,260.12
ORD00843,2024-07-28,CUST2162,Home Office,Technology,Phones,Mysuru,Karnataka,South,67284.94,6,0.09,19224.27
ORD00928,2024-07-28,CUST9015,Home Office,Technology,Accessories,Pune,Maharashtra,West,10761.54,1,0.16,2434.15
ORD01079,2024-07-29,CUST8949,Corporate,Office Supplies,Binders,Mysuru,Karnataka,South,481.14,1,0.14,145.46
ORD00400,2024-07-30,CUST8193,Consumer,Office Supplies,Binders,Warangal,Telangana,South,560.54,1,0.12,178.35
ORD00134,2024-07-31,CUST8749,Corporate,Technology,Copiers,Panaji,Goa,West,11833.43,1,0.15,2784.34
ORD00628,2024-07-31,CUST1173,Home Office,Furniture,Furnishings,Cuttack,Odisha,East,6964.96,1,0.17,1090.89
ORD00851,2024-08-01,CUST5910,Corporate,Office Supplies,Art,Vadodara,Gujarat,West,1191.83,2,0.04,446.94
ORD00999,2024-08-01,CUST5723,Home Office,Office Supplies,Binders,Margao,Goa,West,383.14,1,0.21,92.14
ORD00732,2024-08-02,CUST6965,Home Office,Office Supplies,Binders,Chennai,Tamil Nadu,South,548.52,1,0.09,186.86
ORD00242,2024-08-02,CUST8325,Corporate,Office Supplies,Art,Coimbatore,Tamil Nadu,South,1080.44,2,0.12,343.77
ORD00361,2024-08-03,CUST8061,Consumer,Office Supplies,Storage,Kolkata,West Bengal,East,659.51,1,0.07,234.02
ORD00811,2024-08-03,CUST6185,Home Office,Technology,Phones,Warangal,Telangana,South,23301.89,2,0.0,8155.66
ORD00756,2024-08-04,CUST3509,Consumer,Office Supplies,Paper,Kanpur,Uttar Pradesh,Central,1264.9,2,0.08,439.97
ORD00228,2024-08-09,CUST2816,Consumer,Furniture,Bookcases,Margao,Goa,West,19096.43,3,0.25,1273.1
ORD00818,2024-08-10,CUST3545,Corporate,Technology,Copiers,Bengaluru,Karnataka,South,10635.46,1,0.14,2597.03
ORD01068,2024-08-10,CUST4476,Home Office,Office Supplies,Paper,Noida,Uttar Pradesh,Central,585.73,1,0.05,215.8
ORD00473,2024-08-10,CUST6761,Home Office,Furniture,Tables,Lucknow,Uttar Pradesh,Central,9205.18,1,0.07,2276.55
ORD00973,2024-08-12,CUST1439,Consumer,Furniture,Tables,Bhilai,Chhattisgarh,Central,8374.16,1,0.16,1395.69
ORD01136,2024-08-14,CUST1605,Consumer,Technology,Machines,Coimbatore,Tamil Nadu,South,11896.31,1,0.02,4005.9
ORD01038,2024-08-15,CUST8145,Home Office,Furniture,Chairs,Bhilai,Chhattisgarh,Central,6971.8,1,0.1,1549.29
ORD00092,2024-08-15,CUST9548,Home Office,Office Supplies,Art,Panaji,Goa,West,493.64,1,0.22,113.91
ORD01162,2024-08-16,CUST6569,Consumer,Furniture,Tables,Mysuru,Karnataka,South,18358.56,2,0.06,4687.3
ORD00571,2024-08-16,CUST2944,Corporate,Technology,Copiers,Cuttack,Odisha,East,37665.93,3,0.02,12683.42
ORD00744,2024-08-17,CUST7579,Home Office,Technology,Copiers,Kolkata,West Bengal,East,12136.24,1,0.01,4168.0
ORD00437,2024-08-18,CUST6900,Home Office,Furniture,Tables,Cuttack,Odisha,East,5656.44,1,0.22,580.15
ORD00804,2024-08-18,CUST4028,Consumer,Technology,Phones,Jaipur,Rajasthan,West,38939.1,4,0.09,11125.45
ORD00870,2024-08-20,CUST2827,Home Office,Furniture,Tables,Raipur,Chhattisgarh,Central,25916.91,3,0.06,6617.08
ORD01069,2024-08-21,CUST1962,Consumer,Technology,Copiers,Hyderabad,Telangana,South,10708.78,1,0.03,3532.79
